"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10479973"	"9.13e-01"	"6.85e-01"	"0.4150593"	"-5.9403"	"0.05276896"	"Gm10115"	"predicted gene 10115"
"10573803"	"9.13e-01"	"6.85e-01"	"-0.4150273"	"-5.94031"	"-0.05088472"	"Cyld"	"CYLD lysine 63 deubiquitinase"
"10569203"	"9.13e-01"	"6.85e-01"	"-0.4149518"	"-5.94034"	"-0.05111269"	"Chid1"	"chitinase domain containing 1"
"10426822"	"9.13e-01"	"6.85e-01"	"-0.4149346"	"-5.94035"	"-0.06282128"	"Cox14"	"cytochrome c oxidase assembly protein 14"
"10375461"	"9.13e-01"	"6.86e-01"	"-0.4148827"	"-5.94037"	"-0.04954834"	"Rpl7"	"ribosomal protein L7"
"10344016"	"9.13e-01"	"6.86e-01"	"0.414778"	"-5.94041"	"0.08687609"	""	""
"10466745"	"9.13e-01"	"6.86e-01"	"-0.4147735"	"-5.94042"	"-0.04497589"	"Tjp2"	"tight junction protein 2"
"10586920"	"9.13e-01"	"6.86e-01"	"-0.4147434"	"-5.94043"	"-0.0526315"	"Rfx7"	"regulatory factor X, 7"
"10392284"	"9.13e-01"	"6.86e-01"	"-0.4146754"	"-5.94046"	"-0.04321947"	"Kpna2"	"karyopherin (importin) alpha 2"
"10425066"	"9.13e-01"	"6.86e-01"	"-0.4146253"	"-5.94048"	"-0.04029695"	"Csf2rb"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"
"10471741"	"9.13e-01"	"6.86e-01"	"0.414559"	"-5.94051"	"0.06133683"	"Olfr339"	"olfactory receptor 339"
"10501051"	"9.13e-01"	"6.86e-01"	"-0.4144884"	"-5.94054"	"-0.04350594"	"Cept1"	"choline/ethanolaminephosphotransferase 1"
"10339654"	"9.13e-01"	"6.86e-01"	"0.4144839"	"-5.94054"	"0.17021782"	""	""
"10530029"	"9.13e-01"	"6.86e-01"	"0.4144492"	"-5.94055"	"0.05738694"	"Lgi2"	"leucine-rich repeat LGI family, member 2"
"10344271"	"9.13e-01"	"6.86e-01"	"-0.4144402"	"-5.94056"	"-0.11056591"	""	""
"10601547"	"9.13e-01"	"6.86e-01"	"0.4144001"	"-5.94057"	"0.08404447"	""	""
"10374476"	"9.13e-01"	"6.86e-01"	"-0.4142473"	"-5.94064"	"-0.0469921"	"Gm6402///Rps17"	"ribosomal protein S17 pseudogene///ribosomal protein S17"
"10338157"	"9.13e-01"	"6.86e-01"	"-0.4141781"	"-5.94066"	"-0.21307391"	""	""
"10456516"	"9.13e-01"	"6.86e-01"	"0.4141571"	"-5.94067"	"0.04976902"	"A730085E03Rik"	"RIKEN cDNA A730085E03 gene"
"10569654"	"9.13e-01"	"6.86e-01"	"-0.4141105"	"-5.94069"	"-0.06191719"	"1810010D01Rik"	"RIKEN cDNA 1810010D01 gene"
"10405432"	"9.13e-01"	"6.86e-01"	"-0.4140882"	"-5.9407"	"-0.0403946"	"Rgs14"	"regulator of G-protein signaling 14"
"10376889"	"9.13e-01"	"6.86e-01"	"-0.4140392"	"-5.94072"	"-0.04640783"	"Mmgt2"	"membrane magnesium transporter 2"
"10339593"	"9.13e-01"	"6.86e-01"	"-0.4140216"	"-5.94073"	"-0.26759818"	""	""
"10407435"	"9.13e-01"	"6.86e-01"	"0.4138674"	"-5.94079"	"0.05493706"	"Akr1c18"	"aldo-keto reductase family 1, member C18"
"10474123"	"9.13e-01"	"6.86e-01"	"0.4138616"	"-5.9408"	"0.05387763"	"Commd9"	"COMM domain containing 9"
"10411454"	"9.13e-01"	"6.86e-01"	"0.4138166"	"-5.94082"	"0.05086742"	"Sec61b"	"Sec61 beta subunit"
"10553031"	"9.13e-01"	"6.86e-01"	"-0.4137884"	"-5.94083"	"-0.0902588"	"Izumo1"	"izumo sperm-egg fusion 1"
"10368508"	"9.13e-01"	"6.86e-01"	"0.4136744"	"-5.94087"	"0.07294766"	"Cenpw"	"centromere protein W"
"10447951"	"9.13e-01"	"6.86e-01"	"-0.4136426"	"-5.94089"	"-0.06165987"	"Thbs2"	"thrombospondin 2"
"10343200"	"9.13e-01"	"6.86e-01"	"-0.4136244"	"-5.9409"	"-0.11649832"	""	""
"10545215"	"9.13e-01"	"6.86e-01"	"-0.4135938"	"-5.94091"	"-0.06433031"	"Igk-V28"	"immunoglobulin kappa chain variable 28 (V28)"
"10514185"	"9.13e-01"	"6.87e-01"	"0.4134583"	"-5.94096"	"0.03916908"	""	""
"10584252"	"9.13e-01"	"6.87e-01"	"0.4134335"	"-5.94097"	"0.05967437"	"Gm9513"	"predicted gene 9513"
"10343988"	"9.14e-01"	"6.87e-01"	"0.4132949"	"-5.94103"	"0.14857424"	""	""
"10342341"	"9.14e-01"	"6.87e-01"	"0.4132049"	"-5.94107"	"0.20162186"	""	""
"10341620"	"9.14e-01"	"6.87e-01"	"-0.4131975"	"-5.94107"	"-0.10159875"	""	""
"10513729"	"9.14e-01"	"6.87e-01"	"-0.4130897"	"-5.94112"	"-0.17603332"	"Tnfsf8"	"tumor necrosis factor (ligand) superfamily, member 8"
"10414553"	"9.14e-01"	"6.87e-01"	"-0.4130672"	"-5.94113"	"-0.06615837"	"Ear14///Ear4"	"eosinophil-associated, ribonuclease A family, member 14///eosinophil-associated, ribonuclease A family, member 4"
"10538338"	"9.14e-01"	"6.87e-01"	"-0.4129737"	"-5.94117"	"-0.0393257"	"Creb5"	"cAMP responsive element binding protein 5"
"10512301"	"9.14e-01"	"6.87e-01"	"0.4129353"	"-5.94118"	"0.03631304"	"Arid3c"	"AT rich interactive domain 3C (BRIGHT-like)"
"10414781"	"9.14e-01"	"6.87e-01"	"0.4129291"	"-5.94118"	"0.04277413"	""	""
"10414888"	"9.14e-01"	"6.87e-01"	"0.4129291"	"-5.94118"	"0.04277413"	""	""
"10516335"	"9.14e-01"	"6.87e-01"	"-0.4129283"	"-5.94118"	"-0.05395099"	"Tekt2"	"tektin 2"
"10598644"	"9.14e-01"	"6.87e-01"	"-0.4128633"	"-5.94121"	"-0.06258556"	"Gm14475///Gm14478///Gm14482///Gm14479///Gm14476///Gm14477///Gm14474///Gm14483///Gm14484///Gm14501///Gm5382///Gm5132///1700012L04Rik"	"predicted gene 14475///predicted gene 14478///predicted gene 14482///predicted gene 14479///predicted gene 14476///predicted gene 14477///predicted gene 14474///predicted gene 14483///predicted gene 14484///predicted gene 14501///predicted gene 5382///predicted gene 5132///RIKEN cDNA 1700012L04 gene"
"10339947"	"9.14e-01"	"6.87e-01"	"-0.4128116"	"-5.94123"	"-0.12556216"	""	""
"10372597"	"9.14e-01"	"6.87e-01"	"0.4127396"	"-5.94126"	"0.06561638"	""	""
"10351047"	"9.14e-01"	"6.87e-01"	"-0.4126905"	"-5.94128"	"-0.09983007"	"Cenpl"	"centromere protein L"
"10398358"	"9.14e-01"	"6.87e-01"	"0.4126865"	"-5.94129"	"0.0740348"	"DQ267101"	"snoRNA DQ267101"
"10541034"	"9.14e-01"	"6.87e-01"	"0.4126256"	"-5.94131"	"0.11616602"	"Zfand4"	"zinc finger, AN1-type domain 4"
"10489266"	"9.14e-01"	"6.87e-01"	"-0.4126185"	"-5.94131"	"-0.07071324"	"Chd6"	"chromodomain helicase DNA binding protein 6"
"10599032"	"9.14e-01"	"6.87e-01"	"0.4125714"	"-5.94133"	"0.05696429"	"Wdr44"	"WD repeat domain 44"
"10342682"	"9.14e-01"	"6.87e-01"	"-0.4124512"	"-5.94138"	"-0.08660237"	""	""
"10339771"	"9.14e-01"	"6.87e-01"	"0.412353"	"-5.94142"	"0.26907663"	""	""
"10426557"	"9.14e-01"	"6.87e-01"	"-0.4122079"	"-5.94148"	"-0.05964467"	"Pfkm"	"phosphofructokinase, muscle"
"10516932"	"9.14e-01"	"6.87e-01"	"0.412164"	"-5.9415"	"0.05274382"	"Sesn2"	"sestrin 2"
"10499930"	"9.14e-01"	"6.87e-01"	"-0.4121238"	"-5.94152"	"-0.04938708"	"Lce1g"	"late cornified envelope 1G"
"10343247"	"9.14e-01"	"6.88e-01"	"-0.4119837"	"-5.94158"	"-0.07388156"	""	""
"10341900"	"9.14e-01"	"6.88e-01"	"-0.4119374"	"-5.9416"	"-0.1384992"	""	""
"10549532"	"9.14e-01"	"6.88e-01"	"0.4119128"	"-5.94161"	"0.04768444"	""	""
"10464504"	"9.14e-01"	"6.88e-01"	"0.4119079"	"-5.94161"	"0.05418708"	"Lrp5"	"low density lipoprotein receptor-related protein 5"
"10527430"	"9.14e-01"	"6.88e-01"	"-0.4118436"	"-5.94163"	"-0.05690118"	"Arpc1a"	"actin related protein 2/3 complex, subunit 1A"
"10339975"	"9.14e-01"	"6.88e-01"	"-0.4117534"	"-5.94167"	"-0.1153762"	""	""
"10447264"	"9.14e-01"	"6.88e-01"	"-0.411722"	"-5.94169"	"-0.05349918"	"Slc3a1"	"solute carrier family 3, member 1"
"10584244"	"9.14e-01"	"6.88e-01"	"-0.4115625"	"-5.94175"	"-0.03321568"	"9230113P08Rik"	"RIKEN cDNA 9230113P08 gene"
"10354216"	"9.14e-01"	"6.88e-01"	"0.411522"	"-5.94177"	"0.06148984"	"Rfx8"	"regulatory factor X 8"
"10437205"	"9.14e-01"	"6.88e-01"	"0.4114662"	"-5.94179"	"0.06934372"	"Pcp4///Pcp4"	"Purkinje cell protein 4///Purkinje cell protein 4"
"10338377"	"9.14e-01"	"6.88e-01"	"0.4114443"	"-5.9418"	"0.09273792"	""	""
"10407921"	"9.14e-01"	"6.88e-01"	"-0.4114142"	"-5.94181"	"-0.0626514"	"Vdac3"	"voltage-dependent anion channel 3"
"10407926"	"9.14e-01"	"6.88e-01"	"-0.4114142"	"-5.94181"	"-0.0626514"	"Vdac3"	"voltage-dependent anion channel 3"
"10343127"	"9.14e-01"	"6.88e-01"	"-0.4113824"	"-5.94183"	"-0.17938969"	""	""
"10562685"	"9.14e-01"	"6.88e-01"	"-0.4111992"	"-5.9419"	"-0.07242579"	""	""
"10514558"	"9.14e-01"	"6.88e-01"	"-0.4111943"	"-5.9419"	"-0.08883268"	""	""
"10391572"	"9.14e-01"	"6.88e-01"	"0.4111801"	"-5.94191"	"0.05012914"	"Lsm12"	"LSM12 homolog"
"10393136"	"9.14e-01"	"6.88e-01"	"0.4111309"	"-5.94193"	"0.04677822"	"Fbf1"	"Fas (TNFRSF6) binding factor 1"
"10338621"	"9.14e-01"	"6.88e-01"	"-0.4111217"	"-5.94193"	"-0.11870396"	""	""
"10508490"	"9.14e-01"	"6.88e-01"	"0.4110724"	"-5.94195"	"0.06395265"	"Srsf5"	"serine/arginine-rich splicing factor 5"
"10592140"	"9.14e-01"	"6.88e-01"	"0.4110667"	"-5.94196"	"0.05459862"	"Ddx25"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 25"
"10582094"	"9.14e-01"	"6.88e-01"	"-0.4110436"	"-5.94197"	"-0.06217166"	"Mbtps1"	"membrane-bound transcription factor peptidase, site 1"
"10608488"	"9.14e-01"	"6.88e-01"	"-0.4109523"	"-5.942"	"-0.04691557"	"Gm20831///Ssty1"	"predicted gene, 20831///spermiogenesis specific transcript on the Y 1"
"10604893"	"9.14e-01"	"6.88e-01"	"-0.410936"	"-5.94201"	"-0.08294909"	""	""
"10589938"	"9.14e-01"	"6.88e-01"	"0.4109135"	"-5.94202"	"0.03923636"	"Gm10609"	"predicted gene 10609"
"10491920"	"9.14e-01"	"6.88e-01"	"0.41079"	"-5.94207"	"0.04528652"	"4930577N17Rik"	"RIKEN cDNA 4930577N17 gene"
"10482177"	"9.14e-01"	"6.88e-01"	"0.4107022"	"-5.94211"	"0.09304289"	"Strbp"	"spermatid perinuclear RNA binding protein"
"10341537"	"9.14e-01"	"6.89e-01"	"0.4106928"	"-5.94211"	"0.23780355"	""	""
"10338954"	"9.14e-01"	"6.89e-01"	"-0.4106877"	"-5.94211"	"-0.04524006"	""	""
"10578582"	"9.14e-01"	"6.89e-01"	"-0.410521"	"-5.94218"	"-0.06496321"	"Trappc11"	"trafficking protein particle complex 11"
"10479869"	"9.14e-01"	"6.89e-01"	"-0.4104978"	"-5.94219"	"-0.04634241"	"Cdc123"	"cell division cycle 123"
"10343206"	"9.14e-01"	"6.89e-01"	"-0.4104847"	"-5.9422"	"-0.15991485"	""	""
"10476482"	"9.14e-01"	"6.89e-01"	"0.4104013"	"-5.94223"	"0.07223294"	"Lamp5"	"lysosomal-associated membrane protein family, member 5"
"10340092"	"9.14e-01"	"6.89e-01"	"-0.4103129"	"-5.94227"	"-0.07929595"	""	""
"10364722"	"9.14e-01"	"6.89e-01"	"-0.4103012"	"-5.94227"	"-0.09603007"	"Efna2"	"ephrin A2"
"10343610"	"9.14e-01"	"6.89e-01"	"-0.4102634"	"-5.94229"	"-0.07742807"	""	""
"10568532"	"9.14e-01"	"6.89e-01"	"-0.4102094"	"-5.94231"	"-0.04096439"	"Gm5766///Rpl7a"	"ribosomal protein L7a pseudogene///ribosomal protein L7A"
"10344324"	"9.14e-01"	"6.89e-01"	"0.4101972"	"-5.94232"	"0.04124359"	""	""
"10344282"	"9.15e-01"	"6.89e-01"	"0.4099532"	"-5.94242"	"0.07863584"	""	""
"10493309"	"9.15e-01"	"6.89e-01"	"0.4099484"	"-5.94242"	"0.05473061"	"Rit1"	"Ras-like without CAAX 1"
"10604641"	"9.15e-01"	"6.89e-01"	"0.4098366"	"-5.94246"	"0.09164077"	""	""
"10551496"	"9.15e-01"	"6.89e-01"	"0.4098133"	"-5.94247"	"0.05993181"	"Paf1"	"Paf1, RNA polymerase II complex component"
"10446214"	"9.15e-01"	"6.89e-01"	"-0.4097214"	"-5.94251"	"-0.06358137"	"Alkbh7"	"alkB homolog 7"
"10561323"	"9.15e-01"	"6.89e-01"	"0.4097151"	"-5.94251"	"0.04000092"	"Map3k10"	"mitogen-activated protein kinase kinase kinase 10"
"10607204"	"9.15e-01"	"6.89e-01"	"-0.4097072"	"-5.94252"	"-0.04890397"	""	""
"10341561"	"9.15e-01"	"6.89e-01"	"-0.4095891"	"-5.94257"	"-0.06895035"	""	""
"10341461"	"9.15e-01"	"6.89e-01"	"0.409564"	"-5.94258"	"0.10277363"	""	""
"10553840"	"9.15e-01"	"6.89e-01"	"-0.4095007"	"-5.9426"	"-0.05172964"	"Atp5l"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
"10338005"	"9.15e-01"	"6.89e-01"	"0.4094214"	"-5.94264"	"0.03537458"	""	""
"10359582"	"9.15e-01"	"6.89e-01"	"0.409397"	"-5.94265"	"0.03071571"	"Fmo2"	"flavin containing monooxygenase 2"
"10364030"	"9.15e-01"	"6.89e-01"	"0.4093572"	"-5.94266"	"0.03769251"	"Adora2a"	"adenosine A2a receptor"
"10387201"	"9.15e-01"	"6.89e-01"	"-0.4093566"	"-5.94266"	"-0.06624265"	"Arhgef15"	"Rho guanine nucleotide exchange factor (GEF) 15"
"10545337"	"9.15e-01"	"6.90e-01"	"-0.4092634"	"-5.9427"	"-0.03809616"	"Ppia"	"peptidylprolyl isomerase A"
"10343322"	"9.15e-01"	"6.90e-01"	"0.4092562"	"-5.9427"	"0.15756066"	""	""
"10595081"	"9.15e-01"	"6.90e-01"	"-0.4092363"	"-5.94271"	"-0.05356402"	"Tinag"	"tubulointerstitial nephritis antigen"
"10351588"	"9.15e-01"	"6.90e-01"	"-0.4092023"	"-5.94273"	"-0.06542648"	"Nectin4"	"nectin cell adhesion molecule 4"
"10342265"	"9.15e-01"	"6.90e-01"	"0.4091087"	"-5.94276"	"0.06718616"	""	""
"10342003"	"9.15e-01"	"6.90e-01"	"0.4089278"	"-5.94284"	"0.07377274"	""	""
"10395608"	"9.15e-01"	"6.90e-01"	"0.408788"	"-5.9429"	"0.0489726"	""	""
"10343890"	"9.15e-01"	"6.90e-01"	"-0.4087819"	"-5.9429"	"-0.14550948"	""	""
"10605790"	"9.15e-01"	"6.90e-01"	"-0.4087646"	"-5.94291"	"-0.04787542"	""	""
"10598079"	"9.15e-01"	"6.90e-01"	"0.4087253"	"-5.94292"	"0.1726061"	""	""
"10366401"	"9.15e-01"	"6.90e-01"	"-0.4086595"	"-5.94295"	"-0.04552813"	""	""
"10392910"	"9.15e-01"	"6.90e-01"	"0.4086422"	"-5.94296"	"0.04341384"	"Hid1"	"HID1 domain containing"
"10427399"	"9.15e-01"	"6.90e-01"	"-0.4085873"	"-5.94298"	"-0.0385793"	"Ccdc152"	"coiled-coil domain containing 152"
"10539579"	"9.15e-01"	"6.90e-01"	"0.4084508"	"-5.94304"	"0.08950286"	"Gm5878"	"predicted gene 5878"
"10480314"	"9.15e-01"	"6.90e-01"	"0.4084013"	"-5.94306"	"0.05832788"	""	""
"10572580"	"9.15e-01"	"6.90e-01"	"-0.4083318"	"-5.94308"	"-0.06292741"	"Use1"	"unconventional SNARE in the ER 1 homolog (S. cerevisiae)"
"10488816"	"9.15e-01"	"6.90e-01"	"-0.4081719"	"-5.94315"	"-0.05228922"	"Ahcy///Gm4737"	"S-adenosylhomocysteine hydrolase///predicted gene 4737"
"10453634"	"9.15e-01"	"6.90e-01"	"-0.4081503"	"-5.94316"	"-0.05484942"	"Gm10556"	"predicted gene 10556"
"10361356"	"9.15e-01"	"6.90e-01"	"-0.4079921"	"-5.94322"	"-0.07304638"	""	""
"10384652"	"9.15e-01"	"6.90e-01"	"-0.4079809"	"-5.94323"	"-0.07533622"	""	""
"10434975"	"9.15e-01"	"6.91e-01"	"-0.407877"	"-5.94327"	"-0.06636621"	"Mfi2"	"antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5"
"10413138"	"9.15e-01"	"6.91e-01"	"-0.4078638"	"-5.94328"	"-0.0446356"	"Vdac2"	"voltage-dependent anion channel 2"
"10460726"	"9.15e-01"	"6.91e-01"	"0.4078121"	"-5.9433"	"0.03517834"	"Fau"	"Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)"
"10599433"	"9.15e-01"	"6.91e-01"	"-0.4077861"	"-5.94331"	"-0.04041234"	"Camkv///Rpl21///Cep170"	"CaM kinase-like vesicle-associated///ribosomal protein L21///centrosomal protein 170"
"10560270"	"9.15e-01"	"6.91e-01"	"0.4077484"	"-5.94332"	"0.05534967"	"Npas1"	"neuronal PAS domain protein 1"
"10344156"	"9.15e-01"	"6.91e-01"	"0.4077363"	"-5.94333"	"0.07336043"	""	""
"10340605"	"9.15e-01"	"6.91e-01"	"-0.4076268"	"-5.94337"	"-0.07721483"	""	""
"10500011"	"9.15e-01"	"6.91e-01"	"-0.4076166"	"-5.94338"	"-0.08783548"	"Tuft1"	"tuftelin 1"
"10418177"	"9.15e-01"	"6.91e-01"	"0.407611"	"-5.94338"	"0.06940338"	"LOC100036528"	"uncharacterized LOC100036528"
"10400926"	"9.15e-01"	"6.91e-01"	"-0.4075933"	"-5.94339"	"-0.06106034"	"Rtn1"	"reticulon 1"
"10357472"	"9.15e-01"	"6.91e-01"	"0.4075434"	"-5.94341"	"0.04578313"	"Cxcr4"	"chemokine (C-X-C motif) receptor 4"
"10427606"	"9.15e-01"	"6.91e-01"	"-0.4075202"	"-5.94342"	"-0.04481103"	"Skp2"	"S-phase kinase-associated protein 2 (p45)"
"10454606"	"9.15e-01"	"6.91e-01"	"-0.4074832"	"-5.94343"	"-0.05661298"	"Wdr36"	"WD repeat domain 36"
"10422628"	"9.15e-01"	"6.91e-01"	"-0.4072597"	"-5.94352"	"-0.06320117"	"Plcxd3"	"phosphatidylinositol-specific phospholipase C, X domain containing 3"
"10341260"	"9.15e-01"	"6.91e-01"	"0.4072388"	"-5.94353"	"0.16631868"	""	""
"10343108"	"9.15e-01"	"6.91e-01"	"0.4072252"	"-5.94354"	"0.13876083"	""	""
"10604393"	"9.15e-01"	"6.91e-01"	"-0.4071365"	"-5.94357"	"-0.07689747"	"Elf4"	"E74-like factor 4 (ets domain transcription factor)"
"10496077"	"9.15e-01"	"6.91e-01"	"0.4071122"	"-5.94358"	"0.05549322"	"Etnppl"	"ethanolamine phosphate phospholyase"
"10502814"	"9.15e-01"	"6.91e-01"	"0.4071048"	"-5.94359"	"0.05288505"	""	""
"10338600"	"9.15e-01"	"6.91e-01"	"-0.4070444"	"-5.94361"	"-0.11568013"	""	""
"10342016"	"9.15e-01"	"6.91e-01"	"-0.4068947"	"-5.94367"	"-0.08159737"	""	""
"10425341"	"9.15e-01"	"6.91e-01"	"-0.4068935"	"-5.94367"	"-0.05543133"	"Tab1"	"TGF-beta activated kinase 1/MAP3K7 binding protein 1"
"10401933"	"9.15e-01"	"6.91e-01"	"0.4067988"	"-5.94371"	"0.05130697"	"Sympk"	"symplekin"
"10504759"	"9.15e-01"	"6.91e-01"	"0.4067988"	"-5.94371"	"0.05130697"	"Sympk"	"symplekin"
"10522378"	"9.15e-01"	"6.91e-01"	"0.4067533"	"-5.94373"	"0.04496545"	"Slain2"	"SLAIN motif family, member 2"
"10539444"	"9.15e-01"	"6.91e-01"	"-0.406592"	"-5.9438"	"-0.05809129"	"Vax2"	"ventral anterior homeobox 2"
"10341601"	"9.15e-01"	"6.91e-01"	"-0.4065842"	"-5.9438"	"-0.067121"	""	""
"10381361"	"9.15e-01"	"6.92e-01"	"0.4064371"	"-5.94386"	"0.07151123"	"Aoc2"	"amine oxidase, copper containing 2 (retina-specific)"
"10341965"	"9.15e-01"	"6.92e-01"	"0.4063808"	"-5.94388"	"0.14323222"	""	""
"10445458"	"9.15e-01"	"6.92e-01"	"-0.4063426"	"-5.9439"	"-0.04180039"	"Xpo5"	"exportin 5"
"10591616"	"9.15e-01"	"6.92e-01"	"0.4062961"	"-5.94392"	"0.06405672"	"Dock6"	"dedicator of cytokinesis 6"
"10560004"	"9.15e-01"	"6.92e-01"	"0.4062824"	"-5.94392"	"0.04297118"	"Aurkc"	"aurora kinase C"
"10342220"	"9.15e-01"	"6.92e-01"	"-0.4062628"	"-5.94393"	"-0.07984585"	""	""
"10444298"	"9.15e-01"	"6.92e-01"	"0.4062187"	"-5.94395"	"0.12836697"	"H2-Eb1"	"histocompatibility 2, class II antigen E beta"
"10394934"	"9.15e-01"	"6.92e-01"	"-0.4061747"	"-5.94397"	"-0.04243928"	""	""
"10598499"	"9.15e-01"	"6.92e-01"	"-0.4060969"	"-5.944"	"-0.04384305"	""	""
"10444505"	"9.15e-01"	"6.92e-01"	"0.4060387"	"-5.94402"	"0.03570395"	"Nelfe"	"negative elongation factor complex member E, Rdbp"
"10339310"	"9.15e-01"	"6.92e-01"	"-0.4059723"	"-5.94405"	"-0.14940174"	""	""
"10565362"	"9.15e-01"	"6.92e-01"	"0.4059066"	"-5.94408"	"0.09013952"	"Vmn2r74"	"vomeronasal 2, receptor 74"
"10563937"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563947"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563951"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563953"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563957"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563995"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563997"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563999"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564001"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564003"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564007"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564029"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564031"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564035"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564039"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564051"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564059"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564061"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564063"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564065"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564067"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564071"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564075"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564081"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564083"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564131"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564133"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564141"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564145"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564149"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10564151"	"9.15e-01"	"6.92e-01"	"-0.4057127"	"-5.94416"	"-0.03276633"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
